date,season,home_team,away_team,wday,midweek,points_home,points_away,fthg,ftag,hs,as,hst,ast,hf,af,hy,ay,hr,ar,hc,ac,acn,before_national_comps,after_national_comps,capacity,distance,ln_capacity,season_part,ht_promoted,at_promoted,ht_mv,at_mv,ht_short_week,at_short_week,rm_hs,rm_as,rm_hst,rm_ast,rm_fthg,rm_ftag,rm_hc,rm_ac,rm_hf,rm_af,rm_hy,rm_ay,rm_hr,rm_ar
2009-05-02,2008-09,Stoke,West Ham,7,0,0,3,0,1,13,7,7,3,8,9,3,2,0,0,7,0,0,0,0,30089,218351.0649859294,10.311914935439406,end,1,0,$55.44m,$132.00m,0,0,11.5,8.75,4.75,3.5,0.75,0.5,6,3.5,12.75,9.25,3.5,1.5,0,0
2009-05-02,2008-09,Tottenham,West Brom,7,0,3,0,1,0,16,10,9,7,6,7,1,1,0,0,9,7,0,0,0,36284,163088.02769020552,10.499132151734834,end,0,1,$242.50m,$85.53m,0,0,15,10.25,10,6.25,1,0,7.75,5.5,10.5,10.5,1.25,2.25,0,0
2009-05-02,2008-09,Wigan,Bolton,7,0,1,1,0,0,16,10,7,2,14,10,2,3,0,0,9,6,0,0,0,25138,8604.56044130911,10.132135924484782,end,0,0,$114.57m,$91.58m,0,0,15.75,10.25,6.5,4,0.5,1.25,7,4,13,12.5,2,3.5,0.25,0.25
2009-05-03,2008-09,Liverpool,Newcastle,1,0,3,0,3,0,25,3,11,3,6,8,0,2,0,1,7,1,0,0,0,53394,192765.74090589097,10.885453659084916,end,0,0,$336.22m,$132.99m,0,0,20.75,6,11.25,4,4,1,7.5,2.25,8,11.5,0.75,1.75,0,0.5
2009-05-03,2008-09,Sunderland,Everton,1,0,0,3,0,2,8,10,3,8,15,12,3,4,0,0,9,3,0,0,0,49000,193788.87034831423,10.799575577092764,end,0,0,$123.31m,$165.11m,0,0,8.75,12.5,4.25,6,0.75,1.5,6.5,3.75,10,12.25,1.5,2.5,0,0
2009-05-04,2008-09,Aston Villa,Hull,2,0,3,0,1,0,12,9,8,5,13,10,0,2,0,0,13,7,0,0,0,42749,170929.48970906195,10.663101082278448,end,0,1,$155.43m,$72.52m,0,0,13.75,11.75,7,7.25,1.5,1.5,11.25,7.5,10.75,11,0.75,2.5,0,0
2009-05-09,2008-09,Blackburn,Portsmouth,7,0,3,0,2,0,8,7,6,4,20,12,2,1,0,0,4,3,0,0,0,31367,340541.73835995584,10.353511663841456,end,0,0,$108.96m,$148.72m,0,0,12,9.75,7.75,4.25,1.75,0.5,4.25,5,14.5,10.25,1.25,0.75,0,0.25
2009-05-09,2008-09,Bolton,Sunderland,7,0,1,1,0,0,8,15,4,4,12,3,2,0,0,0,10,3,0,0,0,28723,166146.92340272325,10.265453474531439,end,0,0,$91.58m,$123.31m,0,0,11.75,15.5,7,5.5,1.5,1.25,6.25,4.5,13.5,8.25,1,0.5,0,0
2009-05-09,2008-09,Everton,Tottenham,7,0,1,1,0,0,13,4,5,2,16,10,2,3,0,0,4,5,0,0,0,39572,282117.1148983209,10.585877076443113,end,0,0,$165.11m,$242.50m,0,0,14,11,8,6.25,2,0.75,3.5,5.25,13,11.75,0.75,2.5,0,0
2009-05-09,2008-09,Fulham,Aston Villa,7,0,3,0,3,1,15,7,11,2,10,9,1,0,0,0,7,5,0,0,0,19359,162008.2169540762,9.87091270660395,end,0,0,$92.13m,$155.43m,0,0,10.75,12,6.25,5.5,1.5,0.5,4.5,5.5,10,10,1.5,2,0,0.5
2009-05-09,2008-09,Hull,Stoke,7,0,0,3,1,2,14,10,5,2,12,15,0,1,0,0,5,3,0,0,0,25586,146743.8007446047,10.14980060587698,end,1,1,$72.52m,$55.44m,0,0,9.75,11.75,3.25,3.75,0.75,1.5,3,4.5,14.5,14,1.5,1.75,0.25,0.25
2009-05-09,2008-09,West Brom,Wigan,7,0,3,0,3,1,12,11,10,4,12,8,2,0,0,0,5,3,0,0,0,26688,124419.98945384877,10.191969305158473,end,1,0,$85.53m,$114.57m,0,0,12.5,10.75,8,6.5,1.75,1,6.25,3.25,10.25,11,1.5,0.75,0,0
2009-05-09,2008-09,West Ham,Liverpool,7,0,0,3,0,3,8,16,3,9,10,17,3,2,0,0,2,4,0,0,0,60000,290127.11240531126,11.002099841204238,end,0,0,$132.00m,$336.22m,0,0,10.25,14.5,6,7.5,0.5,1,4.75,5.25,9.75,11.25,1.5,1,0,0
2009-05-10,2008-09,Arsenal,Chelsea,1,0,0,3,1,4,15,16,7,8,19,12,1,0,0,0,6,2,0,0,0,60704,9955.863403949248,11.013764872734741,end,0,0,$288.64m,$477.79m,0,0,16.25,9.25,9.75,4.75,2.25,1,7,2.25,11.5,12,0.5,1.75,0,0
2009-05-10,2008-09,Man United,Man City,1,0,3,0,2,0,15,11,7,5,11,12,1,1,0,0,8,7,0,0,0,74140,5746.273928950954,11.213710476704723,end,0,0,$390.01m,$170.83m,0,0,17.5,7.5,11,4.5,3,1,7,3.75,11.5,11.25,1.5,1.5,0,0
2009-05-11,2008-09,Newcastle,Middlesbrough,2,0,3,0,3,1,19,11,9,5,7,15,3,1,0,0,11,1,0,0,0,52305,51305.97363716068,10.864847247777861,end,0,0,$132.99m,$99.94m,0,0,12.25,14.25,7.25,8,1,1.5,7.5,5.25,9.75,13,1.25,1.5,0,0
2009-05-13,2008-09,Wigan,Man United,4,1,0,3,1,2,13,18,5,9,11,2,0,0,0,0,5,4,0,0,0,25138,26772.699483496726,10.132135924484782,end,0,0,$114.57m,$390.01m,0,0,14,12.75,5.75,5.25,0.75,1.5,6.25,4.75,13.5,10.25,1.5,2.25,0,0
2009-05-16,2008-09,Bolton,Hull,7,0,1,1,1,1,16,20,9,12,11,9,1,2,0,0,5,7,0,0,0,28723,144222.61003456108,10.265453474531439,end,0,1,$91.58m,$72.52m,0,0,12.25,17,7,6.5,1.5,0.75,6.5,5,13.75,8.75,1.25,1,0,0
2009-05-16,2008-09,Everton,West Ham,7,0,3,0,3,1,18,8,9,3,15,14,1,2,0,1,6,3,0,0,0,39572,291013.45587677613,10.585877076443113,end,0,0,$165.11m,$132.00m,0,0,14.25,10.5,7,5.75,2,0.75,4,3.75,15,12.25,1,2.75,0,0.25
2009-05-16,2008-09,Man United,Arsenal,7,0,1,1,0,0,11,14,5,11,13,14,0,5,0,0,2,6,0,0,0,74140,257983.0467792539,11.213710476704723,end,0,0,$390.01m,$288.64m,0,0,16.75,9,10,5.25,2.25,0.5,5.5,4.25,12,11,1.25,2.25,0,0
2009-05-16,2008-09,Middlesbrough,Aston Villa,7,0,1,1,1,1,10,8,6,6,11,16,0,2,0,0,6,8,0,0,0,34742,234484.43827191254,10.455704608661868,end,0,0,$99.94m,$155.43m,0,0,13.5,11,8.5,5.5,1,1,5.25,3.75,10.75,13.25,1.75,1.75,0,0
2009-05-16,2008-09,Newcastle,Fulham,7,0,0,3,0,1,12,12,6,5,7,17,0,3,1,0,6,2,0,0,0,52305,400689.8363136943,10.864847247777861,end,0,0,$132.99m,$92.13m,0,0,12.5,13.5,6.75,6.75,0.75,1,7,4.75,8.5,14.25,1.25,2,0.25,0
2009-05-16,2008-09,Stoke,Wigan,7,0,3,0,2,0,13,8,8,3,8,11,0,0,0,0,6,3,0,0,0,30089,69932.16200822568,10.311914935439406,end,1,0,$55.44m,$114.57m,0,0,12.25,6.5,5.75,2.25,1,0.5,6.25,3.25,10.25,8.75,2.5,1.25,0,0
2009-05-16,2008-09,Tottenham,Man City,7,0,3,0,2,1,11,9,4,3,5,7,0,1,0,0,4,7,0,0,0,36284,253154.55222374582,10.499132151734834,end,0,0,$242.50m,$170.83m,0,0,15.75,8.75,10,4.75,1.25,0.25,6.75,5.5,8.25,10.25,0.75,2,0,0
2009-05-17,2008-09,Chelsea,Blackburn,1,0,3,0,2,0,21,8,12,5,6,6,1,2,0,0,1,4,0,0,0,40834,294421.51562344405,10.617270346696145,end,0,0,$477.79m,$108.96m,0,0,18,11,8,4.75,2.25,1,4.5,4.5,8,10,0.25,1,0,0
2009-05-17,2008-09,West Brom,Liverpool,1,0,0,3,0,2,12,16,7,10,13,4,2,0,0,0,11,5,0,0,0,26688,122373.11300848749,10.191969305158473,end,1,0,$85.53m,$336.22m,0,0,12.75,11.25,8.75,6.25,1.5,1.25,7,3.5,11,9,1.5,0.5,0,0
2009-05-18,2008-09,Portsmouth,Sunderland,2,0,3,0,3,1,9,20,4,9,11,6,1,0,0,0,5,6,0,0,0,20620,458956.05444108875,9.934016757570951,end,0,0,$148.72m,$123.31m,0,0,13.75,13,5.5,6.5,1.5,1.5,5,6,11.75,10,2.25,1.5,0.25,0
2009-05-24,2008-09,Arsenal,Stoke,1,0,3,0,4,1,24,3,11,1,9,11,1,0,0,0,6,0,0,0,0,60704,212816.7419848282,11.013764872734741,end,0,1,$288.64m,$55.44m,0,0,17.75,8.25,9.5,4.25,2.25,1.25,6.75,1.25,11.75,11.25,0.75,0.75,0,0
2009-05-24,2008-09,Aston Villa,Newcastle,1,0,3,0,1,0,15,8,5,3,8,10,0,2,0,1,5,3,0,0,0,42749,275100.71867976384,10.663101082278448,end,0,0,$155.43m,$132.99m,0,0,14.75,11.25,7,5.75,1.5,1,10.25,7,9.75,11.25,0.5,2.25,0,0.25
2009-05-24,2008-09,Blackburn,West Brom,1,0,1,1,0,0,10,13,5,5,14,11,0,1,1,0,4,9,0,0,0,31367,140129.23658874174,10.353511663841456,end,0,1,$108.96m,$85.53m,0,0,10.75,11.5,6.25,5,1.5,0.25,3.75,7,14.5,10.75,0.75,0.75,0.25,0.25
2009-05-24,2008-09,Fulham,Everton,1,0,0,3,0,2,10,13,4,10,15,10,0,0,0,0,2,2,0,0,0,19359,287105.58283638326,9.87091270660395,end,0,0,$92.13m,$165.11m,0,0,9.5,12,5.75,6,1,1,4.25,5,10.25,10,1,1,0,0
2009-05-24,2008-09,Hull,Man United,1,0,0,3,0,1,12,12,8,5,17,11,2,1,0,0,8,3,0,0,0,25586,130097.39968636786,10.14980060587698,end,1,0,$72.52m,$390.01m,0,0,10.5,12.5,4.75,4.25,0.5,1.5,4.25,4.5,14.25,13.5,1.25,1.25,0.25,0.25
2009-05-24,2008-09,Liverpool,Tottenham,1,0,3,0,3,1,20,8,9,4,14,4,0,1,0,0,9,2,0,0,0,53394,281232.5517187193,10.885453659084916,end,0,0,$336.22m,$242.50m,0,0,22.25,6.5,11.75,4,3.5,1.25,8.75,1.25,9,9.25,0.5,1.25,0,0.25
2009-05-24,2008-09,Man City,Bolton,1,0,3,0,1,0,20,8,12,4,8,10,0,0,0,0,15,9,0,0,0,53400,24809.75825618604,10.885566024948286,end,0,0,$170.83m,$91.58m,0,0,15,16.25,8.75,10.25,2.25,1.5,8.25,6.75,11.25,11.5,0.75,1.5,0,0
2009-05-24,2008-09,Sunderland,Chelsea,1,0,0,3,2,3,8,14,7,9,8,7,1,1,0,0,6,7,0,0,0,49000,390386.086588727,10.799575577092764,end,0,0,$123.31m,$477.79m,0,0,9,13.75,5.25,7,1,1.75,6.5,5,10,11.25,1.75,2.5,0,0
2009-05-24,2008-09,West Ham,Middlesbrough,1,0,3,0,2,1,14,17,8,6,14,10,0,1,0,0,4,5,0,0,0,60000,347733.9850050764,11.002099841204238,end,0,0,$132.00m,$99.94m,0,0,11.5,16.75,7,8,1,1.25,5,5.5,10.75,11.25,1.25,1,0,0
2009-05-24,2008-09,Wigan,Portsmouth,1,0,3,0,1,0,19,9,10,3,8,21,0,4,0,0,8,2,0,0,0,25138,324931.4332247923,10.132135924484782,end,0,0,$114.57m,$148.72m,0,0,14.75,13,6.75,5.5,0.75,1.5,7,4.25,12,12.25,1.25,2.5,0,0
2009-08-15,2009-10,Aston Villa,Wigan,7,0,0,3,0,2,11,14,5,7,15,14,2,2,0,0,4,6,0,0,0,42749,126565.15343121857,10.663101082278448,beginning,0,0,$184.11m,$85.36m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Blackburn,Man City,7,0,0,3,0,2,17,8,9,5,12,9,2,1,0,0,5,4,0,0,0,31367,33325.10181162712,10.353511663841456,beginning,0,0,$100.79m,$343.75m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Bolton,Sunderland,7,0,0,3,0,1,11,20,3,13,16,10,2,1,0,0,4,7,0,0,0,28723,166146.92340272325,10.265453474531439,beginning,0,0,$94.38m,$144.73m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Chelsea,Hull,7,0,3,0,2,1,26,7,12,3,13,15,1,2,0,0,12,4,0,0,0,40834,252339.61885866328,10.617270346696145,beginning,0,0,$497.15m,$80.52m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Everton,Arsenal,7,0,0,3,1,6,8,15,5,9,11,13,0,0,0,0,4,9,0,0,0,39572,285426.3930598321,10.585877076443113,beginning,0,0,$240.82m,$345.73m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Portsmouth,Fulham,7,0,0,3,0,1,16,9,4,3,11,18,3,2,0,0,6,4,0,0,0,20620,95732.55293981872,9.934016757570951,beginning,0,0,$106.32m,$111.57m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Stoke,Burnley,7,0,3,0,2,0,12,9,5,5,15,10,2,2,0,0,3,6,0,0,0,30089,89172.76956860573,10.311914935439406,beginning,0,1,$88.72m,$52.97m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-15,2009-10,Wolves,West Ham,7,0,0,3,0,2,19,16,11,13,9,5,0,0,0,0,8,6,0,0,0,32050,186075.92454562915,10.375052462348815,beginning,1,0,$72.02m,$133.93m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-16,2009-10,Man United,Birmingham,1,0,3,0,1,0,26,6,17,4,13,7,1,1,0,0,13,2,0,0,0,74140,112932.32765831509,11.213710476704723,beginning,0,1,$423.36m,$76.62m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-16,2009-10,Tottenham,Liverpool,1,0,3,0,2,1,17,6,11,3,14,16,3,3,0,0,6,5,0,0,0,36284,281232.5517187193,10.499132151734834,beginning,0,0,$289.88m,$364.71m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-18,2009-10,Sunderland,Chelsea,3,1,0,3,1,3,4,20,3,9,14,10,2,2,0,0,1,14,0,0,0,49000,390386.086588727,10.799575577092764,beginning,0,0,$144.73m,$497.15m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-18,2009-10,Wigan,Wolves,3,1,0,3,0,1,18,9,5,3,8,21,0,3,0,0,4,4,0,0,0,25138,112189.47523947037,10.132135924484782,beginning,0,1,$85.36m,$72.02m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-19,2009-10,Birmingham,Portsmouth,4,1,3,0,1,0,9,9,5,4,11,20,0,5,0,0,4,5,0,0,0,29409,195030.59994704157,10.289056028929835,beginning,1,0,$76.62m,$106.32m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-19,2009-10,Burnley,Man United,4,1,3,0,1,0,8,18,2,9,8,12,2,1,0,0,1,12,0,0,0,21944,36747.76090887033,9.99624903261744,beginning,1,0,$52.97m,$423.36m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-19,2009-10,Hull,Tottenham,4,1,0,3,1,5,9,18,7,12,23,13,3,2,0,0,6,5,0,0,0,25586,238944.1266256791,10.14980060587698,beginning,0,0,$80.52m,$289.88m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-19,2009-10,Liverpool,Stoke,4,1,3,0,4,0,18,6,13,3,10,9,0,1,0,0,11,5,0,0,0,53394,71859.95492116333,10.885453659084916,beginning,0,0,$364.71m,$88.72m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-22,2009-10,Arsenal,Portsmouth,7,0,3,0,4,1,19,9,16,4,9,10,1,0,0,0,8,4,0,0,0,60704,107588.97312923383,11.013764872734741,beginning,0,0,$345.73m,$106.32m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-22,2009-10,Birmingham,Stoke,7,0,1,1,0,0,8,13,6,3,8,13,0,3,0,0,3,3,0,0,0,29409,60716.38084604574,10.289056028929835,beginning,1,0,$76.62m,$88.72m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-22,2009-10,Hull,Bolton,7,0,3,0,1,0,12,20,5,10,19,19,3,2,0,0,4,12,0,0,0,25586,144222.61003456108,10.14980060587698,beginning,0,0,$80.52m,$94.38m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-22,2009-10,Man City,Wolves,7,0,3,0,1,0,16,10,11,2,7,11,0,1,0,0,5,6,0,0,0,53400,99507.64257231134,10.885566024948286,beginning,0,1,$343.75m,$72.02m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-22,2009-10,Sunderland,Blackburn,7,0,3,0,2,1,8,18,5,5,12,14,2,1,0,0,0,10,0,0,0,49000,150118.69039331772,10.799575577092764,beginning,0,0,$144.73m,$100.79m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-22,2009-10,Wigan,Man United,7,0,0,3,0,5,16,16,7,13,11,8,2,2,0,0,3,5,0,0,0,25138,26772.699483496726,10.132135924484782,beginning,0,0,$85.36m,$423.36m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-23,2009-10,Burnley,Everton,1,0,3,0,1,0,8,17,4,11,11,13,1,0,0,0,3,7,0,0,0,21944,62283.18408219003,9.99624903261744,beginning,1,0,$52.97m,$240.82m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-23,2009-10,Fulham,Chelsea,1,0,0,3,0,2,4,12,1,4,11,10,0,0,0,0,4,7,0,0,0,19359,2265.9525559741846,9.87091270660395,beginning,0,0,$111.57m,$497.15m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-23,2009-10,West Ham,Tottenham,1,0,0,3,1,2,17,17,8,10,13,11,2,1,0,0,4,8,0,0,0,60000,9004.18509455282,11.002099841204238,beginning,0,0,$133.93m,$289.88m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-24,2009-10,Liverpool,Aston Villa,2,0,0,3,1,3,21,7,12,4,15,11,3,2,0,0,10,4,0,0,0,53394,125423.22720080396,10.885453659084916,beginning,0,0,$364.71m,$184.11m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Blackburn,West Ham,7,0,1,1,0,0,19,11,9,5,13,18,1,3,0,0,5,2,0,0,0,31367,295483.0231300327,10.353511663841456,beginning,0,0,$100.79m,$133.93m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Bolton,Liverpool,7,0,0,3,2,3,8,26,5,14,14,7,3,1,1,0,5,11,0,0,0,28723,32684.78868341591,10.265453474531439,beginning,0,0,$94.38m,$364.71m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Chelsea,Burnley,7,0,3,0,3,0,27,3,17,0,7,5,0,1,0,0,10,1,0,0,0,40834,291411.13555055397,10.617270346696145,beginning,0,1,$497.15m,$52.97m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Man United,Arsenal,7,0,3,0,2,1,10,9,4,3,21,15,3,6,0,0,6,5,0,0,0,74140,257983.0467792539,11.213710476704723,beginning,0,0,$423.36m,$345.73m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Stoke,Sunderland,7,0,3,0,1,0,13,9,7,6,9,8,0,2,0,0,10,10,0,0,0,30089,220549.84791995643,10.311914935439406,beginning,0,0,$88.72m,$144.73m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Tottenham,Birmingham,7,0,3,0,2,1,20,11,14,6,12,10,2,2,0,0,7,3,0,0,0,36284,155621.81934721812,10.499132151734834,beginning,0,1,$289.88m,$76.62m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-29,2009-10,Wolves,Hull,7,0,1,1,1,1,24,5,17,4,11,15,0,2,0,0,8,2,0,0,0,32050,174294.75031908677,10.375052462348815,beginning,1,0,$72.02m,$80.52m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-30,2009-10,Aston Villa,Fulham,1,0,3,0,2,0,9,6,4,3,9,9,1,2,0,0,9,4,0,0,0,42749,162008.2169540762,10.663101082278448,beginning,0,0,$184.11m,$111.57m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-30,2009-10,Everton,Wigan,1,0,3,0,2,1,26,12,14,7,11,24,1,5,0,0,12,5,0,0,0,39572,23967.89263396639,10.585877076443113,beginning,0,0,$240.82m,$85.36m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-30,2009-10,Portsmouth,Man City,1,0,0,3,0,1,11,12,6,8,12,7,2,1,0,0,3,11,0,0,0,20620,308998.7608998763,9.934016757570951,beginning,0,0,$106.32m,$343.75m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Blackburn,Wolves,7,0,3,0,3,1,13,9,10,5,13,16,1,2,0,0,10,6,0,0,0,31367,128965.9474622217,10.353511663841456,beginning,0,1,$100.79m,$72.02m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Liverpool,Burnley,7,0,3,0,4,0,27,6,16,3,8,10,0,2,0,0,7,5,0,0,0,53394,62564.52509387519,10.885453659084916,beginning,0,1,$364.71m,$52.97m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Man City,Arsenal,7,0,3,0,4,2,10,19,6,9,13,12,3,2,0,0,3,12,0,0,0,53400,257181.92031749492,10.885566024948286,beginning,0,0,$343.75m,$345.73m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Portsmouth,Bolton,7,0,0,3,2,3,21,14,11,6,17,17,2,0,0,0,7,5,0,0,0,20620,325904.13438053755,9.934016757570951,beginning,0,0,$106.32m,$94.38m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Stoke,Chelsea,7,0,0,3,1,2,4,18,2,10,13,11,3,3,0,0,4,14,0,0,0,30089,215493.0912726239,10.311914935439406,beginning,0,0,$88.72m,$497.15m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Sunderland,Hull,7,0,3,0,4,1,7,6,4,5,18,15,2,2,0,0,7,8,0,0,0,49000,145977.51871506628,10.799575577092764,beginning,0,0,$144.73m,$80.52m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Tottenham,Man United,7,0,0,3,1,3,11,17,7,13,16,13,3,2,0,1,3,9,0,0,0,36284,254051.68282978464,10.499132151734834,beginning,0,0,$289.88m,$423.36m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-12,2009-10,Wigan,West Ham,7,0,3,0,1,0,12,12,6,5,13,11,2,1,0,0,6,7,0,0,0,25138,286136.28024484107,10.132135924484782,beginning,0,0,$85.36m,$133.93m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-13,2009-10,Birmingham,Aston Villa,1,0,0,3,0,1,11,12,7,5,10,20,1,2,0,0,7,1,0,0,0,29409,3883.8175582526223,10.289056028929835,beginning,1,0,$76.62m,$184.11m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-13,2009-10,Fulham,Everton,1,0,3,0,2,1,14,6,8,6,6,10,1,0,0,0,5,3,0,0,0,19359,287105.58283638326,9.87091270660395,beginning,0,0,$111.57m,$240.82m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-19,2009-10,Arsenal,Wigan,7,0,3,0,4,0,23,8,11,5,6,18,2,2,0,0,6,4,0,0,0,60704,280857.9688967425,11.013764872734741,beginning,0,0,$345.73m,$85.36m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-19,2009-10,Aston Villa,Portsmouth,7,0,3,0,2,0,7,17,5,12,17,12,2,0,0,0,7,5,0,0,0,42749,198914.41659418884,10.663101082278448,beginning,0,0,$184.11m,$106.32m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-19,2009-10,Bolton,Stoke,7,0,1,1,1,1,11,10,5,6,6,11,2,2,0,0,4,6,0,0,0,28723,70254.56218246128,10.265453474531439,beginning,0,0,$94.38m,$88.72m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-19,2009-10,Burnley,Sunderland,7,0,3,0,3,1,10,8,3,5,4,15,0,3,0,0,4,4,0,0,0,21944,136716.54320212887,9.99624903261744,beginning,1,0,$52.97m,$144.73m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-19,2009-10,Hull,Birmingham,7,0,0,3,0,1,16,14,11,9,15,13,0,2,0,0,10,8,0,0,0,25586,173316.49813694795,10.14980060587698,beginning,0,1,$80.52m,$76.62m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-19,2009-10,West Ham,Liverpool,7,0,0,3,2,3,8,19,5,15,13,17,3,3,0,0,4,4,0,0,0,60000,290127.11240531126,11.002099841204238,beginning,0,0,$133.93m,$364.71m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-20,2009-10,Chelsea,Tottenham,1,0,3,0,3,0,25,9,15,4,7,9,0,2,0,0,11,3,0,0,0,40834,15568.514358026661,10.617270346696145,beginning,0,0,$497.15m,$289.88m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-20,2009-10,Everton,Blackburn,1,0,3,0,3,0,18,7,11,4,15,18,1,2,0,0,6,2,0,0,0,39572,45112.84474909149,10.585877076443113,beginning,0,0,$240.82m,$100.79m,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
